date,ticker,ret,gross_ret,type
2012-05-17,AJRD,-0.07507507679512737,-0.07507507679512726,stop
2012-05-17,BMTC,-0.01636832629101259,-0.0127104713620525,target
2012-05-18,LPNT,-0.0720149387844693,-0.0720149387844693,stop
2012-05-18,PJC,-0.0687023194969053,-0.0687023194969053,stop
2012-05-18,MINI,-0.07191312635020297,-0.07191312635020297,stop
2012-05-18,SUSQ,-0.0018089216513855755,0.0051813671203522205,target
2012-05-21,PSSI,0.030933329264323017,0.030933329264323017,target
2012-05-21,AXAS,0.034080655602730436,0.05397405675455946,target
2012-05-22,AEL,-0.04751718138813954,-0.039532841826904086,target
2012-05-23,EPIQ,-0.0100451762675976,-0.0100451762675976,target
2012-05-24,MSWP,0.004320080755472189,0.010046450650571526,target
2012-05-24,FMER,0.01516986085524552,0.018227587574396686,target
2012-05-24,ZIGO,-0.07764844551092343,-0.07764844551092343,stop
2012-05-31,DEL,-0.025156256258415333,-0.017702822278837793,target
2012-05-31,RAVN,0.12348416355618541,0.12832574402894625,target
2012-05-31,HI,-0.007525581306524809,-0.00752558130652492,target
2012-05-31,EPAY,-0.040929643684948114,-0.03605807786183923,target
2012-06-01,DHIL,-0.07920932478664655,-0.07920932478664655,stop
2012-06-01,MSCC,-0.09671117247918914,-0.09671117247918914,stop
2012-06-01,SUSQ,-0.06435139089844011,-0.06435139089844011,stop
2012-06-04,CHFC,-0.05742334839123808,-0.052623703077398276,target
2012-06-04,BOBE,0.011880147075996383,0.023267702204311735,target
2012-06-06,NPBC,-0.024137935948381428,-0.024137935948381428,target
2012-06-06,SSUP,-0.016529067488479265,-0.016529067488479265,target
2012-06-07,ACO,0.03881766935717401,0.03881766935717401,target
2012-06-08,GIFI,0.03519996643066414,0.03519996643066414,target
2012-06-11,CSS,0.062077210426032314,0.06673898653658195,target
2012-06-12,CFNL,-0.006513764291818269,-0.005440788955782483,target
2012-06-13,SFYWQ,-0.10032716124750152,-0.10032716124750163,stop
2012-06-14,HIBB,0.03035973975563211,0.037942445546833126,target
2012-06-15,CSE,0.07965968041097615,0.08609271261766382,target
2012-06-19,PCH,0.024556384724379265,0.024556384724379265,target
2012-06-19,VRNT,0.0403596359914844,0.0403596359914844,target
2012-06-20,ASI,0.017305049168666153,0.023372784937215396,target
2012-06-20,FARO,0.05248926654553876,0.0553039249733176,target
2012-06-21,EXL,0.04936014465862604,0.04936014465862604,target
2012-06-21,UBA,0.06559201335122866,0.06559201335122866,target
2012-06-22,AEC_old,-0.06590024536253725,-0.06590024536253725,stop
2012-06-22,PCBK,0.029885325041685062,0.04513065451279363,target
2012-06-25,MINI,-0.0643015449171801,-0.0643015449171801,stop
2012-06-25,KNX1,-0.0703218269898459,-0.0703218269898459,stop
2012-06-28,MPR,0.03617321518222649,0.052022830863577285,target
2012-06-29,MTSC,0.021823216869887307,0.021823216869887307,target
2012-06-29,ESL,0.025324733860415227,0.025324733860415227,target
2012-07-02,BPFH,0.07987673606999901,0.08523409899757728,target
2012-07-02,KNX1,0.020393102990355017,0.024999960263571097,target
2012-07-02,IRC,0.06134969612307395,0.06134969612307395,target
2012-07-05,ESBF,0.09386082772312743,0.09514482603130658,target
2012-07-05,DHIL,0.09239720005405672,0.10706342513814548,target
2012-07-05,JBT,0.057034222186831185,0.057034222186831185,target
2012-07-05,MSFG,0.035375309923577625,0.035375309923577625,target
2012-07-06,SHS,0.03206409739764049,0.03206409739764049,target
2012-07-09,OPI,0.008825922977768075,0.008825922977768075,target
2012-07-10,FWLT,-0.06463052982519701,-0.06211567812848462,stop
2012-07-10,FOE,-0.08001352445562537,-0.07505068933922654,stop
2012-07-11,TYPE,-0.0777634964984647,-0.0777634964984647,stop
2012-07-12,LSI,0.07155928742496398,0.07286886633579548,target
2012-07-12,UCBI,-0.06117646834429569,-0.06117646834429569,stop
2012-07-12,B_old,-0.06497111961776902,-0.06497111961776902,stop
2012-07-17,OPLK,-0.017579290020358074,-0.01443592606604116,target
2012-07-17,AEC_old,0.02066110382938313,0.02066110382938313,target
2012-07-17,SNV,0.06626192470348258,0.07567566696791173,target
2012-07-18,FOE,-0.08371037990327757,-0.08371037990327757,stop
2012-07-18,UBA,0.003613137084613305,0.004757250988129291,target
2012-07-19,ESND,0.09069968535101669,0.09304175698133221,target
2012-07-20,ENH,-0.06894703748271558,-0.06894703748271558,stop
2012-07-20,HT,-0.006113929371574955,0.002000045776367143,target
2012-07-23,ASI,-0.034141282664787775,-0.025432863906749592,target
2012-07-24,SCS,-0.0943613043060757,-0.0943613043060757,stop
2012-07-25,GDPM,-0.0667708951775503,-0.0667708951775503,stop
2012-07-26,ZEUS,-0.02217118742277746,-0.020711954613249928,target
2012-07-26,FMER,-0.032403313237343134,-0.027691392841938334,target
2012-07-26,BHLB,-0.007461286557782665,-0.0018475292786830355,target
2012-07-26,PACW,-0.023230419635636657,-0.023014852168439903,target
2012-07-27,EPAY,0.11090464093839891,0.11753109840839437,target
2012-07-27,ALOG,0.04451206797185581,0.0447924211215438,target
2012-07-30,UMPQ,-0.02322874134163333,-0.01557630894769324,target
2012-07-30,HTBK,-0.008509483371993865,0.01147543815668195,target
2012-07-30,HITT,0.05291269852462599,0.05291269852462599,target
2012-07-31,IBKC,-0.03159259335464615,-0.02892108372635671,target
2012-08-01,EFII,-0.018701150977617598,-0.011368578125101503,target
2012-08-01,CKH,-0.022947193987059356,-0.019549183143284243,target
2012-08-02,ANRZ,-0.1206704125623741,-0.08750980213028492,stop
2012-08-02,OABC,0.0018571164816161279,0.010516219529262294,target
2012-08-03,TAL1,0.07652819580034498,0.07652819580034498,target
2012-08-06,ATMI,-0.016788356541124427,-0.010964379957236425,target
2012-08-07,AXE,0.19085264699898685,0.19085264699898685,target
2012-08-08,HI,0.07313799561290169,0.07712175989214232,target
2012-08-09,B_old,0.0539930351014557,0.057296359798691965,target
2012-08-09,TECD,0.07601308411870966,0.07601308411870966,target
2012-08-10,SASR,0.03566549467029878,0.037982674210920164,target
2012-08-13,ESL,-0.003715890803528965,0.0003697625754714995,target
2012-08-13,SFYWQ,-0.005031601012894904,0.006942870487561814,target
2012-08-16,CRZO,0.02910005591416831,0.040432355780236184,target
2012-08-16,OABC,0.027895988805170857,0.027895988805170857,target
2012-08-20,OPI,0.01965323401525043,0.01965323401525043,target
2012-08-20,ISSI,0.01999555432649136,0.021974141254967883,target
2012-08-21,RAVN,-0.09726269349598982,-0.09726269349598982,stop
2012-08-22,ORIT,0.006423810246085848,0.006423810246085848,target
2012-08-22,MPR,0.03579130914221551,0.03579130914221551,target
