date,ticker
2010-01-04,UOLI
2010-01-04,UOLI
2010-01-04,UOLI
2010-01-04,UOLI
2010-01-04,UOLI
2010-01-04,UOLI
2010-01-04,UPI
2010-01-04,UPI
2010-01-04,UPI
2010-01-04,UQM
2010-01-04,URZ
2010-01-04,URZ
2010-01-04,URZ
2010-01-04,UOLID
2010-01-04,UOLID
2010-01-04,UOLID
2010-01-04,UOLID
2010-01-04,UOLID
2010-01-04,UOLID
2010-01-04,UOLID
2010-01-04,USHS
2010-01-04,USHS
2010-01-04,USHS
2010-01-04,UTEK
2010-01-04,UTRA
2010-01-04,UTRA
2010-01-04,USTR
2010-01-04,USTR
2010-01-04,USTR
2010-01-04,USTR
2010-01-04,USTR
2010-01-04,USTR
2010-01-04,USTR
2010-01-04,USTR
2010-01-04,VALPQ
2010-01-04,VALPQ
2010-01-04,VALPQ
2010-01-04,VCBI
2010-01-04,VCBI
2010-01-04,VCI
2010-01-04,VELA
2010-01-04,VELA
2010-01-04,VELA
2010-01-04,VGR
2010-01-04,VGR
2010-01-04,VIAS
2010-01-04,VKIN
2010-01-04,VKIN
2010-01-04,VKIN
2010-01-04,VKIN
2010-01-04,VLNCQ
2010-01-04,VLNCQ
2010-01-04,VLNCQ
2010-01-04,VLNCQ
2010-01-04,VLNCQ
2010-01-04,VPHM
2010-01-04,VQ
2010-01-04,VQ
2010-01-04,VOXX
2010-01-04,VOXX
2010-01-04,VOXX
2010-01-04,VRML
2010-01-04,VRS_old
2010-01-04,VRSZQ
2010-01-04,VRTB
2010-01-04,VRTB
2010-01-04,VRNT
2010-01-04,VSCP
2010-01-04,VSCP
2010-01-04,VTNR
2010-01-04,VTNR
2010-01-04,VTNR
2010-01-04,VTNR
2010-01-04,VTNR
2010-01-04,VTNRQ
2010-01-04,VTNRQ
2010-01-04,VTNRQ
2010-01-04,VTNRQ
2010-01-04,VTNRQ
2010-01-04,VTSS
2010-01-04,VTSS
2010-01-04,VUOC
2010-01-04,VUOC
2010-01-04,VUOC
2010-01-04,VVUS
2010-01-04,VVUSQ
2010-01-04,WAYSD
2010-01-04,WAYSD
2010-01-04,WAYSD
2010-01-04,WAYSD
2010-01-04,WAYSD
2010-01-04,WAYSD
2010-01-04,WAYSD
2010-01-04,WBCO
2010-01-04,WBSN
2010-01-04,WBSN
2010-01-04,WBSN
2010-01-04,WCAA
2010-01-04,WCAA
2010-01-04,WCAA
2010-01-04,WCAA
2010-01-04,WCAA
2010-01-04,WCAA
2010-01-04,WCAA
2010-01-04,WEB
2010-01-04,WCG
2010-01-04,WDR
2010-01-04,WES2
2010-01-04,WEYL
2010-01-04,WEYL
2010-01-04,WETF
2010-01-04,WETF
2010-01-04,WH1
2010-01-04,WFD
2010-01-04,WIRE
2010-01-04,WIRE
2010-01-04,WIRE
2010-01-04,WIRE
2010-01-04,WLMS
2010-01-04,WLMS
2010-01-04,WLMSQ
2010-01-04,WLMSQ
2010-01-04,WLT
2010-01-04,WLTGQ
2010-01-04,WMAR
2010-01-04,WMAR
2010-01-04,WMAR
2010-01-04,WLL
2010-01-04,WLL
2010-01-04,WMCO
2010-01-04,WMCO
2010-01-04,WMCO
2010-01-04,WOLF_old1
2010-01-04,WOLF_old1
2010-01-04,WOLF_old1
2010-01-04,WOLF_old2
2010-01-04,WRLS1
2010-01-04,WRLS1
2010-01-04,WTT
2010-01-04,WTT
2010-01-04,WWAY
2010-01-04,WWAY
2010-01-04,WWAY
2010-01-04,WWAY
2010-01-04,WWWW
2010-01-04,XEC
2010-01-04,XOHO
2010-01-04,XOHO
2010-01-04,XOHO
2010-01-04,XOHO
2010-01-04,XRIT
2010-01-04,XRIT
2010-01-04,XRIT
2010-01-04,XRM
2010-01-04,XRSC
2010-01-04,XRSC
2010-01-04,XRSC
2010-01-04,YONG
2010-01-04,YUANF
2010-01-04,YUANF
2010-01-04,YUANF
2010-01-04,YVR
2010-01-04,YVR
2010-01-04,YVR
2010-01-04,ZAAP
2010-01-04,ZEP
2010-01-04,ZEUS
2010-01-04,ZEUS
2010-01-04,ZEUS
2010-01-04,ZEUS
2010-01-04,ZLC
2010-01-04,ZIOP
2010-01-04,ZIOP
2010-01-04,ZIOP
2010-01-04,ZQK
2010-01-04,ZQKSQ
2010-01-04,ZYXI
2010-01-04,ZYXIQ
2010-01-04,ZVO
2010-01-04,ZZ
2010-01-04,ZZ
2010-01-04,ZZ
2010-01-11,SPMD1
2010-01-12,ABKI
2010-01-15,DGAS
2010-01-19,ENLK
2010-01-25,TPCG
2010-02-08,DEXO
2010-02-08,ELRC
2010-02-08,LXRP
2010-02-12,IKGH
2010-02-12,LINU
2010-02-12,LINUF
2010-02-16,BREW_old
2010-02-19,GLUU
2010-03-05,BBND
2010-03-08,ACW
2010-03-08,PRTK
2010-03-08,ZIGO
2010-03-09,KFN
2010-03-10,XXIA
2010-03-12,HBNK
2010-03-19,MOFG
2010-03-19,PTX
2010-03-19,PTXTQ
2010-03-23,VITC
2010-03-24,CLNH_old
2010-03-26,PTMN
2010-03-29,KNWND
2010-04-08,MSCC
2010-04-15,ORBC
2010-04-16,TLB
2010-04-19,ERN
2010-04-22,LYRI
2010-04-29,ALR_old
2010-04-30,PQ
2010-04-30,PQUE
2010-04-30,PQUEQ
2010-05-07,ALIM
2010-05-11,THRD_old
2010-05-13,IQNT
2010-05-14,DLGC
2010-05-14,SNH
2010-05-17,EVBN
2010-05-20,CODE
2010-06-07,USU
2010-06-24,BNCN
2010-06-28,FURX
2010-07-15,KEYP
2010-07-16,ELMG
2010-07-20,TCAP
2010-07-21,FCCND
2010-07-22,ATV
2010-08-04,CNBI
2010-08-04,MHR
2010-08-09,LIA
2010-08-11,OABC
2010-08-12,SSC
2010-08-12,WCST
2010-08-13,MCP
2010-08-16,NCR
2010-08-16,TSRX
2010-08-20,ABBC
2010-08-27,UNIS
2010-09-09,KNXA
2010-09-15,OPRXD
2010-09-20,ELRED
2010-09-23,LKCO1
2010-09-30,SFUN
2010-10-08,AUTH
2010-10-08,CPPRQ
2010-10-08,ELNK
2010-10-08,JCP
2010-10-15,NPBC
2010-10-18,STND
2010-10-28,NTSP
2010-11-01,MLNX
2010-11-03,XCO
2010-11-03,XCOOQ
2010-11-05,BBRG
2010-11-05,GACR
2010-11-08,SBIB
2010-11-12,CQB
2010-11-12,EVSI
2010-11-17,SRDX
2010-11-19,HHC
2010-12-02,BEZ_old
2010-12-16,BKEP
2010-12-16,CPGI
2010-12-16,LNCE
2010-12-20,CLSP
2010-12-20,RFP
2010-12-22,TDCH
2010-12-28,MULI
2010-12-30,ROVI
2011-01-03,ANDS
2011-01-03,QBAKD
2011-01-05,PRSG
2011-01-10,HRBN
2011-01-13,GNOM2
2011-01-14,DNR
2011-01-18,JCG
2011-01-19,CDXC
2011-01-19,TLFA
2011-01-20,ZIOP
2011-01-28,COT
2011-01-28,PRMW
2011-01-31,ATNY
2011-01-31,VAPE_old
2011-02-03,FRP
2011-02-03,MENT
2011-02-04,CACB
2011-02-04,CBKN
2011-02-07,EVLV_old
2011-02-07,GHSTD
2011-02-07,GOGL_old
2011-02-07,IMBI
2011-02-07,IMBIQ
2011-02-10,DYN_old
2011-02-10,IDIX
2011-02-10,LTMP
2011-02-11,IGTE
2011-02-11,VRS_old
2011-02-11,VRSZQ
2011-02-14,ARTX
2011-02-14,GCAP
2011-02-14,IDSY
2011-02-14,ZAAP
2011-02-15,SPOXF
2011-02-15,TKLC
2011-02-16,GLCH
2011-02-18,ARGB
2011-02-18,PNG
2011-02-22,WAYSD
2011-02-24,RCM
2011-02-25,ACRX
2011-02-25,COWN
2011-02-25,GEOY
2011-03-02,HEAR
2011-03-04,FONR
2011-03-04,PALT
2011-03-04,PARL
2011-03-04,PEER
2011-03-04,STVI
2011-03-07,DVOXQ
2011-03-08,BKCC
2011-03-08,VLOV
2011-03-10,TSRE
2011-03-11,FBRC
2011-03-11,PBOX
2011-03-14,ONE2
2011-03-14,TNGN
2011-03-18,CNVO
2011-03-18,NAVB
2011-03-24,OVRL
2011-03-25,AOI
2011-03-25,PYX
2011-03-28,OXPS
2011-04-01,MCOX
2011-04-01,SINA
2011-04-06,GSIC
2011-04-06,SIAF
2011-04-08,CHOP
2011-04-11,APTS
2011-04-11,UCBI
2011-04-13,GCVRZ
2011-04-15,TAL1
2011-04-18,GRMS
2011-04-18,VRML
2011-04-19,SDOC
2011-04-20,CHSI
2011-04-21,AHCI
2011-04-21,OPLK
2011-04-25,CEDU
2011-04-25,GMLP
2011-04-27,AMMD
2011-04-28,MSCC
2011-04-29,BARI
2011-04-29,BRKL_old
2011-04-29,ESGR
2011-04-29,PMIC
2011-05-02,VRGY
2011-05-04,UAM
2011-05-05,LNETQ
2011-05-06,LOOP1
2011-05-09,PRGN
2011-05-11,BSF
2011-05-11,CRY_old
2011-05-11,VELA
2011-05-20,DVCR
2011-05-23,INAP
2011-05-25,CCIX_old
2011-05-25,SMPR
2011-05-25,SSUP
2011-05-25,SUP
2011-05-27,EPAX
2011-05-31,CVO
2011-06-02,FRNK
2011-06-03,SAVE
2011-06-03,SAVEQ
2011-06-06,LPRIQ
2011-06-09,ARCW
2011-06-10,CTCM
2011-06-10,YONG
2011-06-15,LLEX
2011-06-16,THOR1
2011-06-17,RT
2011-06-20,GEVA
2011-06-23,ACI_old
2011-06-23,ACIIQ
2011-06-23,ARCH
2011-06-23,PDCE
2011-06-24,FDNHQ
2011-06-24,FNRG
2011-06-24,SAAS
2011-06-29,MCBC
2011-06-30,CCLP
2011-06-30,MSSR
2011-07-01,GRM
2011-07-05,AAU
2011-07-11,BBBB
2011-07-11,LMST
2011-07-11,NEUL
2011-07-11,PBIB
2011-07-11,POTG
2011-07-14,RADS
2011-07-15,RELYQ
2011-07-21,MRVC
2011-08-04,CV_old
2011-08-08,MPX
2011-08-10,CMIA
2011-08-11,CKP
2011-08-12,FLOW1
2011-08-15,FEIC
2011-08-19,AMN_old
2011-08-26,COL
2011-09-08,CLGX
2011-09-15,COSI
2011-09-19,APFC
2011-09-22,CPTS
2011-09-29,BKS
2011-10-07,LAYN
2011-10-17,OPRXD
2011-10-28,GDEN
2011-10-31,COB
2011-11-02,WEB
2011-11-04,BRCD
2011-11-07,ADLR
2011-11-14,BBQ
2011-11-17,TYPE
2011-11-21,BBND
2011-12-01,ABVT
2011-12-16,CPPRQ
2011-12-19,CDR
2011-12-21,RRR_old
2011-12-27,MATR
2011-12-30,RAM_old
2012-01-03,AMNL
2012-01-03,FFNW
2012-01-03,GIG1
2012-01-03,GSV
2012-01-03,NHLD
2012-01-06,SBX
2012-01-09,BASI
2012-01-09,CHKGQ
2012-01-09,NOTV
2012-01-09,ZZ
2012-01-13,SFSF
2012-01-17,MTSN
2012-01-17,PMCS
2012-01-17,RRMS
2012-01-20,OCLR
2012-01-20,SONO1
2012-01-23,CFX
2012-01-23,FCAL1
2012-01-25,HRZL
2012-01-30,NAV
2012-01-31,SGS
2012-02-01,GPIC
2012-02-01,ISTA
2012-02-03,REGI
2012-02-06,SGOC
2012-02-07,BOFI
2012-02-07,PLXT
2012-02-07,QHYG
2012-02-07,YIHG
2012-02-08,PBY1
2012-02-10,HTLF
2012-02-10,NTK
2012-02-13,CDOR
2012-02-13,SPPRO
2012-02-13,SPPRP
2012-02-14,CSII
2012-02-14,LBMH
2012-02-14,SWSH
2012-02-14,TVIA
2012-02-15,CEMP
2012-02-15,DDMGQ
2012-02-15,VPCO
2012-02-16,AOL
2012-02-17,DGAS
2012-02-17,LAVA
2012-02-21,DXTR
2012-02-21,DXTRQ
2012-02-21,PHH_old
2012-02-22,SITO
2012-02-22,SITOQ
2012-02-23,CCXI_old
2012-02-23,QBAKD
2012-02-24,RDMPQ
2012-02-27,BFX
2012-02-27,BFXXQ
2012-02-27,MHR
2012-02-27,MULI
2012-02-27,NLS
2012-02-27,VITC
2012-02-28,GU1
2012-02-29,PVFC
2012-03-01,MDSO
2012-03-02,OTIVF
2012-03-02,OTIV
2012-03-05,VOCS
2012-03-07,PTMN
2012-03-08,TRCR
2012-03-09,DGIT
2012-03-09,WCAA
2012-03-12,TLEO
2012-03-13,GIGL_old
2012-03-13,JDAS
2012-03-14,ATS_old
2012-03-14,ATSC_old
2012-03-14,MCP
2012-03-14,SIGM
2012-03-15,WOLF_old1
2012-03-16,ACPW
2012-03-16,WWAY
2012-03-19,PTRY
2012-03-19,QSFT
2012-03-20,VRNT
2012-03-21,EXAM
2012-03-21,LGHS
2012-03-26,PCD
2012-03-29,BKEP
2012-03-30,GWAY
2012-03-30,NEWS
2012-04-02,HOGS
2012-04-03,MAG
2012-04-04,CLVS
2012-04-04,CLVSQ
2012-04-04,DPSID
2012-04-05,GFN
2012-04-05,HTWR
2012-04-05,OPXT
2012-04-09,VYSTD
2012-04-13,DDIC
2012-04-13,VIAS
2012-04-13,VSCP
2012-04-16,SPPI
2012-04-19,HSON
2012-04-19,IDTI
2012-04-20,DRJ
2012-04-20,NILE_old
2012-04-20,PRSS
2012-04-24,SDOC
2012-04-25,EF
2012-04-26,CTLP
2012-04-26,DTSI
2012-04-26,SRSL
2012-04-26,USAT
2012-04-27,KITDQ
2012-04-30,EJ
2012-04-30,IMMY
2012-04-30,PMBC
2012-04-30,SINA
2012-04-30,UEPS
2012-05-03,AXDX
2012-05-03,AXDXQ
2012-05-03,EDG
2012-05-04,GEOI
2012-05-04,HMNC
2012-05-04,JNS
2012-05-04,KEYN
2012-05-07,LNETQ
2012-05-07,NPTN
2012-05-07,PTX
2012-05-07,PTXTQ
2012-05-07,SMSC
2012-05-10,ESIC
2012-05-10,PSS
2012-05-15,TECU
2012-05-15,TECUA
2012-05-21,BLUF
2012-05-21,MAMS
2012-05-22,NVLN
2012-05-23,KNSY
2012-05-24,ASGN
2012-05-24,ESL
2012-05-25,IN
2012-05-25,SCHSQ
2012-05-29,JET
2012-05-29,LOJN
2012-05-31,LCRY
2012-06-01,BDBD
2012-06-04,CRED1
2012-06-07,PULS1
2012-06-07,SSUP
2012-06-07,SUP
2012-06-08,CTFO
2012-06-08,TAST
2012-06-08,TPGI
2012-06-08,WFR_old
2012-06-11,JADE_old
2012-06-13,DYN_old
2012-06-14,CTDT
2012-06-15,PKY1
2012-06-18,OMX
2012-06-21,SPMD1
2012-06-22,PFCB
2012-06-27,KNWND
2012-06-27,MASC
2012-06-28,PDH
2012-06-29,GLOG
2012-07-03,BKFGD
2012-07-03,MTOX
2012-07-03,TOX
2012-07-12,EQM
2012-07-16,BOOT1
2012-07-17,LNCR
2012-07-18,FXAI
2012-07-20,HGSI
2012-07-23,GCOM
2012-07-24,GEN1
2012-07-26,DRTX
2012-07-30,MODV
2012-07-30,PRSC
2012-08-02,HPTX
2012-08-07,CERP
2012-08-07,CERPQ
2012-08-09,GTI_old
2012-08-10,USHS
2012-08-13,MDF
2012-08-15,DXF_old
2012-08-16,ANEN
2012-08-20,CAS_old1
2012-08-29,TTS
2012-09-10,RELYQ
2012-09-14,GCAP
2012-09-18,KNXA
2012-09-21,EQC
2012-09-28,ARCW
2012-10-10,CRDN
2012-10-16,YONG
2012-10-31,CPGI
2012-11-01,CASC1
2012-11-05,CARB
2012-11-07,TLAB
2012-11-13,ACW
2012-11-15,FCCY
2012-11-21,RAS
2012-11-26,BITA_old
2012-12-06,ALDW
2012-12-19,END
2012-12-20,ZXAIY
2012-12-27,BBQ
2012-12-28,ALTE
2013-01-08,AAMC
2013-01-08,EPAX
2013-01-09,FLY_old
2013-01-10,ES_old
2013-01-10,PFSW
2013-01-17,ATHN
2013-01-17,EPOC
2013-01-17,EVRYQ
2013-01-17,LRAD
2013-01-18,VVUS
2013-01-18,VVUSQ
2013-01-22,BKS
2013-01-25,CVRR
2013-01-25,FEEC
2013-01-28,BOX1
2013-01-28,KENT
2013-01-31,IQNT
2013-02-04,SXCP
2013-02-07,RIF
2013-02-07,RMRM
2013-02-08,GEENQ
2013-02-08,HEAR
2013-02-08,PTNR
2013-02-08,PTNRY
2013-02-12,ERA
2013-02-13,APKT
2013-02-14,BFIN
2013-02-14,RUE
2013-02-14,SEH
2013-02-14,SNTS
2013-02-15,ACFC
2013-02-15,VELTF
2013-02-20,EBIXQ
2013-02-20,EBIX
2013-02-21,NSLP
2013-02-21,PSSI
2013-02-21,XONE_old
2013-02-22,BLT
2013-02-22,NTSP
2013-02-22,OVRL
2013-02-25,HFBC
2013-02-25,LDWY
2013-02-28,SYSW
2013-03-01,AMOT
2013-03-01,DMND
2013-03-01,EOX
2013-03-01,EOXLQ
2013-03-01,WH1
2013-03-04,ADY
2013-03-04,FSCI
2013-03-04,ZOLT
2013-03-05,ASI
2013-03-05,DSOX
2013-03-06,TUC
2013-03-11,GMXRQ
2013-03-13,OTT
2013-03-14,NHLD
2013-03-15,FES
2013-03-15,FESLQ
2013-03-15,VSB
2013-03-15,ZLTQ
2013-03-18,QUMU
2013-03-19,ACO
2013-03-21,CYNO
2013-03-26,SMRS
2013-03-27,BETS_old
2013-03-27,ZIPR
2013-03-28,OMPI
2013-04-01,ANH
2013-04-01,DXTR
2013-04-01,SVU
2013-04-03,SHLO
2013-04-03,SIGM
2013-04-04,MFSF
2013-04-08,OAKS
2013-04-10,HMTV
2013-04-11,FRP
2013-04-17,LUFK
2013-04-17,SLTM
2013-04-17,SNMX
2013-04-18,GLCH
2013-04-22,TRTC
2013-04-23,OMTH
2013-04-25,PGLC
2013-04-25,SNAK
2013-04-29,RRM
2013-04-29,TQNT
2013-04-30,OSHC
2013-05-03,MCF
2013-05-06,MLVF
2013-05-06,PACR
2013-05-07,DAVE_old
2013-05-07,ONE2
2013-05-07,PVG
2013-05-07,RMGN
2013-05-08,CECE
2013-05-08,MPR
2013-05-09,ALR_old
2013-05-09,CXPO
2013-05-10,DXM
2013-05-10,DXMMQ
2013-05-13,JCS
2013-05-17,RCPT
2013-05-20,BBRG
2013-05-20,OLBK
2013-05-20,REN
2013-05-20,WPX
2013-05-21,VOCS
2013-05-23,PGRX
2013-05-23,VRML
2013-05-24,SMTX
2013-05-24,WLH
2013-05-28,AMAP
2013-05-28,GTS
2013-05-28,MFLX_old
2013-05-29,TTPH
2013-05-30,AMBI_old
2013-05-30,ARDM
2013-05-30,ARDMQ
2013-05-30,WBSN
2013-05-31,CHYR
2013-05-31,CPTS
2013-05-31,MRIC
2013-06-05,ABKI
2013-06-06,MZRTF
2013-06-07,EPZM
2013-06-10,BAXS
2013-06-10,ET_old
2013-06-12,MIFI
2013-06-14,NRCIA
2013-06-14,NRCIB
2013-06-17,AYR
2013-06-17,TXTR
2013-06-21,EVBS
2013-06-21,GTIV
2013-06-25,GPIC
2013-06-28,VHS
2013-07-01,CEDU
2013-07-03,CKH
2013-07-03,PENX
2013-07-03,STEC_old
2013-07-03,STEC_old1
2013-07-05,SAEXQ
2013-07-08,PETX
2013-07-09,MMAT
2013-07-11,ESPR
2013-07-11,NSTG
2013-07-11,NSTGQ
2013-07-15,ECTE
2013-07-18,FBNIQ
2013-07-18,LEAP_old
2013-07-19,GUID
2013-07-23,IL
2013-07-24,OCRX
2013-07-29,AUTO
2013-07-29,HTBX
2013-07-31,ICEL
2013-08-02,VWTR
2013-08-05,DRII
2013-08-05,EAGLU1
2013-08-06,MFRM
2013-08-06,SCEI
2013-08-08,AMED
2013-08-08,C-WS-A
2013-08-08,HNSN
2013-08-08,KEYN
2013-08-09,CBST
2013-08-09,CPPRQ
2013-08-09,JCP
2013-08-09,TSRX
2013-08-12,LCAV
2013-08-14,PRTK
2013-08-16,IMMY
2013-08-16,JMI
2013-08-19,PDLI
2013-08-22,SLGD
2013-08-22,VLTR
2013-08-26,RASF
2013-08-26,RASFD
2013-08-26,RASFN
2013-08-26,RASFQ
2013-08-26,RASLQ
2013-08-29,ISDR
2013-08-30,ACFND
2013-09-03,RGDO
2013-09-03,TBRA
2013-09-05,AKRX
2013-09-13,ASXC
2013-09-13,PLXT
2013-09-13,ROCM
2013-09-19,FFIC
2013-09-23,MHGC
2013-09-25,BRFHD
2013-10-02,MAXD
2013-10-15,DWOG
2013-10-15,EMKR
2013-10-18,CKSW
2013-11-01,ACHN_old
2013-11-06,CXKJ
2013-11-07,TLRD
2013-11-13,BCRHF
2013-11-15,ESGR
2013-11-22,ATAI_old
2013-11-25,INOC
2013-12-13,HRZL
2013-12-23,ENLK
2013-12-30,CCIX_old
2014-01-08,MBII
2014-01-14,GCVRZ
2014-01-14,VITC
2014-01-21,HSON
2014-01-21,MASC
2014-01-22,TSRE
2014-01-23,GLYC
2014-01-23,PNTR
2014-01-24,WPP1
2014-01-27,PAH
2014-01-28,USAK
2014-01-29,NNMX
2014-01-29,NNMXD
2014-02-03,GENTY
2014-02-03,GLOG
2014-02-03,REGI
2014-02-04,MDVLQ
2014-02-05,DRNA
2014-02-05,NATL_old
2014-02-05,TXI
2014-02-07,CARB
2014-02-07,RLD
2014-02-10,ANR
2014-02-10,ANRZ
2014-02-10,CTRC
2014-02-10,CTRCQ
2014-02-10,END
2014-02-10,RICE
2014-02-11,GRA
2014-02-12,ARTC_old
2014-02-13,ATMI
2014-02-13,EBIO
2014-02-13,IEC
2014-02-13,LNBB
2014-02-13,SESN
2014-02-14,BINDQ
2014-02-14,EGLT
2014-02-14,EGLTQ
2014-02-14,FBRC
2014-02-14,XLRN
2014-02-18,CMFN
2014-02-18,CRLRQ
2014-02-18,SZMK
2014-02-20,ASPX
2014-02-20,NKA
2014-02-21,ARGS
2014-02-21,ARGSQ
2014-02-24,MOBQD
2014-02-24,NGHC
2014-02-24,SMPL1
2014-02-26,FLXN_old
2014-02-27,ZLC
2014-02-28,CBB
2014-03-03,PTX
2014-03-03,PTXTQ
2014-03-03,SMLR
2014-03-06,PRGX
2014-03-06,SWS
2014-03-07,BSTC
2014-03-11,COSI
2014-03-12,ATNY
2014-03-13,CADX
2014-03-13,HITK
2014-03-13,PCMI
2014-03-17,RGRXD
2014-03-18,COCO_old
2014-03-18,PVA
2014-03-18,PVAHQ
2014-03-20,ANN
2014-03-21,AMRK
2014-03-21,REPH
2014-03-21,RLOC
2014-03-21,SCTL
2014-03-24,GKNT
2014-03-24,METR
2014-03-24,SGK
2014-03-27,CHMT_old
2014-03-27,EQC
2014-03-28,CNAB
2014-03-28,EGAS
2014-03-31,TECU
2014-03-31,TECUA
2014-03-31,WH1
2014-04-02,ORBK
2014-04-04,APPCQ
2014-04-04,BODY_old
2014-04-04,PMBS_old
2014-04-07,ARAV
2014-04-07,FOFN
2014-04-09,PDCE
2014-04-11,NED
2014-04-14,GSKNF
2014-04-17,SMRS
2014-04-21,DIGP
2014-04-21,DIGP
2014-04-23,ACFC
2014-04-24,TRIV
2014-04-24,ZIGO
2014-04-25,ADMS
2014-04-28,AVTA
2014-04-28,JRVS
2014-04-28,SUSS
2014-04-28,ZIPR
2014-05-01,AAMC
2014-05-05,GOGL_old
2014-05-06,FURX
2014-05-06,NJMC
2014-05-06,NJMCD
2014-05-07,MERU
2014-05-09,RCAP
2014-05-12,PRET
2014-05-12,PRETQ
2014-05-12,QTNTF
2014-05-12,QTNTQ
2014-05-12,XOXO
2014-05-12,YGE
2014-05-12,YGEHY
2014-05-15,EQM
2014-05-16,ALLM
2014-05-20,CEL
2014-05-21,HT
2014-05-22,BTH
2014-05-22,GLOP
2014-05-22,SRNA
2014-05-23,BBQ
2014-05-23,CKEC
2014-05-23,DAVE_old
2014-05-23,IVAC
2014-05-23,PMFG
2014-05-27,ALQA
2014-05-27,LEJU
2014-05-27,POWR_old
2014-05-28,ARX_old
2014-05-28,BIRT
2014-05-28,VVUS
2014-05-28,VVUSQ
2014-05-29,LDWY
2014-05-29,MAMS
2014-05-29,MCOX
2014-05-30,DRL
2014-05-30,DRLCQ
2014-05-30,MHR
2014-06-02,STON
2014-06-03,EVLV_old
2014-06-03,IMBIQ
2014-06-05,PDH
2014-06-05,SMED
2014-06-06,SDPI
2014-06-09,ALO
2014-06-09,ENBL
2014-06-09,GLCH
2014-06-10,STAY
2014-06-10,YONG
2014-06-12,EXPR
2014-06-16,LMIA
2014-06-16,RST
2014-06-17,DAKPQ
2014-06-17,DAKP
2014-06-17,SYNC
2014-06-23,BSF
2014-06-23,HOFSQ
2014-06-23,OPEN_old
2014-06-26,HOLI
2014-06-26,UNTKQ
2014-06-30,PSG
2014-07-01,HGG
2014-07-01,HGGGQ
2014-07-03,IMNP
2014-07-03,MDCI
2014-07-03,ZSPH
2014-07-07,AUXL
2014-07-07,ECR
2014-07-07,GGACU
2014-07-08,BYBK
2014-07-08,SFLY
2014-07-09,SSEIQ
2014-07-10,JASN
2014-07-11,RALY
2014-07-14,MYGG
2014-07-14,OPLK
2014-07-14,YDKN
2014-07-15,HITT
2014-07-16,AVTH
2014-07-18,DPSID
2014-07-18,MBVX
2014-07-21,OPI
2014-07-23,JMBA
2014-07-24,DXTR
2014-07-30,ADES
2014-07-30,LPAD
2014-07-30,ROKA
2014-07-31,RLYP
2014-08-04,TUBE
2014-08-05,FALCD
2014-08-07,MCRL
2014-08-07,UNS
2014-08-08,IMJN
2014-08-08,LOXO
2014-08-11,BCAR_old
2014-08-11,FCB
2014-08-11,GFIG
2014-08-14,MONT
2014-08-14,TPCO
2014-08-14,TRNC
2014-08-15,FSYS
2014-08-18,CBDS
2014-08-21,CLUB_old
2014-08-21,CLUBQ
2014-08-21,ICD
2014-08-21,ICDI
2014-08-21,ICDIQ
2014-08-21,WRES
2014-08-22,HMLP
2014-08-22,RDEN
2014-08-25,LAYN
2014-08-26,IMH
2014-08-26,IMPHO
2014-08-26,IMPHP
2014-08-26,IMPM
2014-08-29,EPRS
2014-08-29,WGBS
2014-09-02,CREXD
2014-09-02,PSMI
2014-09-03,BTN
2014-09-03,DL
2014-09-03,FGH
2014-09-05,CBIO_old
2014-09-05,TRGT
2014-09-08,XRSC
2014-09-15,ALR_old
2014-09-16,MIFI
2014-09-19,ACEZ
2014-09-23,AFMD
2014-09-26,RSH
2014-10-03,LPDX
2014-10-16,GTIV
2014-10-21,AUTO
2014-11-03,PRTO_old
2014-11-06,ENZB
2014-11-07,AVIV_old
2014-11-07,BCOV
2014-11-13,PEGI
2014-11-17,CQB
2014-11-24,CXP
2014-11-25,AMRSQ
2014-11-25,IGCC
2014-12-18,HSGX
2014-12-23,EXXIQ
2014-12-30,FFHL
2014-12-31,UPI
2015-01-09,FTD
2015-01-21,FMI
2015-01-21,MEA
2015-01-22,PENX
2015-01-26,KSPN
2015-01-26,RGDO
2015-01-26,TBRA
2015-01-26,TWMC
2015-01-28,ENIP
2015-01-28,OCEL
2015-01-28,PVG
2015-01-30,BVSN
2015-02-02,CRC_old
2015-02-02,CRCQQ
2015-02-04,ABKI
2015-02-04,GBCSD
2015-02-05,ONCE
2015-02-05,OPRXD
2015-02-09,LENS_old
2015-02-09,LENSF
2015-02-09,NEUL
2015-02-09,PLPM
2015-02-09,VWTR
2015-02-10,ADNC
2015-02-10,TPX
2015-02-11,ENTL_old
2015-02-11,JRVSD
2015-02-12,ENTR1
2015-02-17,CORI
2015-02-17,EOPN
2015-02-17,HCLP
2015-02-17,HCR
2015-02-17,IMPR
2015-02-17,SNC
2015-02-17,WMLPQ
2015-02-19,BLTA
2015-02-19,INTX
2015-02-20,NNMX
2015-02-20,NNMXD
2015-02-23,MWIV
2015-02-24,AVNU
2015-02-24,DSOX
2015-02-24,HLSS
2015-02-25,SFXE
2015-02-26,BITA_old
2015-02-26,ESSX
2015-02-26,RESN
2015-02-27,WAIR
2015-03-02,SBBX
2015-03-03,DATE
2015-03-05,EGL
2015-03-06,BKJ
2015-03-06,BNFT
2015-03-06,CKSW
2015-03-09,ATLS
2015-03-09,VTLE
2015-03-12,CDOR
2015-03-12,SPPRP
2015-03-16,OWW
2015-03-18,EHIC
2015-03-20,BBLUQ
