date,ticker,side,ret
2021-03-31,NVOSD,long,-0.37079839831881156
2021-03-31,EXEEL,long,-0.032493252397687966
2021-03-31,CCYC,long,-0.2061855710646162
2021-03-31,NGM,long,0.055189540783296964
2021-03-31,PHBR,long,0.35135133393582363
2021-03-31,VRRMW,long,-0.07024796319605409
2021-03-31,ESSC_old,long,-0.0011483405804653124
2021-03-31,BFGC,long,-0.13961397670848974
2021-03-31,LATNU,long,-0.09992126025093695
2021-03-31,TRNFD,long,-0.30394430630426306
2021-03-31,LATN,long,-0.024034405315629948
2021-03-31,OLKR,long,0.01851850012202405
2021-03-31,LSAQ,long,-0.10031511255057457
2021-03-31,SVOKU,long,-0.06439740723411558
2021-03-31,PHBRD,long,0.35135133393582363
2021-03-31,AAU,long,-0.28988557376014934
2021-03-31,CINV,long,-0.3249999682108561
2021-03-31,LADXD,long,-0.22063045427711991
2021-03-31,DMSIW,long,-0.21028328807878927
2021-03-31,DSRO,long,0.01851850012202405
2021-03-31,ANCN,long,0.29685513147309806
2021-03-31,KNWND,long,-0.30551850080769827
2021-03-31,STWOW,long,-0.5437231811842793
2021-03-31,BROGW,long,-0.19183754154532273
2021-03-31,GLAQ,long,-0.025777736469885237
2021-03-31,BRPA,long,-0.11349743601651585
2021-03-31,OCUP,long,-0.4524033806991592
2021-03-31,BCYP,long,-0.03175033620295753
2021-04-30,PRFT,long,5.319759462843484
2021-04-30,GNMK,long,4.539170523114516
2021-04-30,MTSC,long,0.35947845336396567
2021-04-30,TPRE,long,-0.3258737990568359
2021-04-30,TBK,long,4.791613858638194
2021-04-30,RVNC,long,1.0995869893397678
2021-04-30,CAI_old,long,0.8278601402502126
2021-04-30,HOME,long,0.15508411658574284
2021-04-30,GTXMQ,long,-0.6425892365491613
2021-04-30,HOUS,long,0.25287993949267573
2021-04-30,CDMOP,long,0.1075632849745487
2021-04-30,SLNO,long,-0.59657920982497
2021-04-30,ROIC,long,0.08764282306559257
2021-04-30,CXP,long,0.4867666764728753
2021-04-30,NS,long,1.522758782164939
2021-04-30,BFGCD,long,1.5922428764096388
2021-04-30,CRHM,long,0.9122927814455162
2021-04-30,CKH,long,0.43527125001924905
2021-04-30,PAND,long,2.2223730455713397
2021-04-30,EVLVU,long,0.0780033468597825
2021-04-30,MFINL,long,0.04764061794847274
2021-04-30,PEIX,long,0.04235727925314836
2021-04-30,BKCQF,long,-0.0019743788289953157
2021-04-30,SMTX,long,0.21450501134136601
2021-04-30,BEEMW,long,-0.5877540230444358
2021-04-30,QUMU,long,-0.31163952971799647
2021-04-30,CAP-UN,long,0.009708682130449064
2021-04-30,CFIVU,long,-0.023137686844304173
2021-04-30,MOTNU,long,-0.025718817358542423
2021-04-30,GMLP,long,0.3839616448251846
2021-04-30,AGIL,long,-0.012640975392829046
2021-04-30,PRCHW,long,-0.05861171921981634
2021-04-30,LIVK,long,-0.012640975392829046
2021-04-30,GBOKD,long,0.11182820740360921
2021-04-30,FSRVU,long,-0.020689668326542288
2021-04-30,GRAY,long,-0.8366643674073646
2021-04-30,GBIO,long,0.25539240613994996
2021-04-30,CVLB,long,0.3445634687397472
2021-04-30,OBELF,long,-0.02840721784337319
2021-04-30,TRWO,long,-0.06246340251673077
2021-04-30,EPGG,long,-0.8111980561050355
2021-04-30,ENGCQ,long,-0.334630318068019
2021-04-30,GBOKF,long,-0.2888746796042103
2021-04-30,ZSANQ,long,-0.2950262887875085
2021-04-30,GDYNW,long,-0.06286337324896663
2021-04-30,SILK,long,0.10575323727182573
2021-04-30,ADES,long,-0.17755736807502354
2021-04-30,UNCP,long,-0.022837107896657938
2021-04-30,ACTC,long,-0.22174124133436224
2021-04-30,AVCTQ,long,0.03375294290894759
2021-04-30,PTRAQ,long,-0.22174124133436224
2021-04-30,LPTVD,long,0.14178440342773846
2021-04-30,CFIV,long,-0.03400500540445417
2021-04-30,APGB-UN,long,-0.03644505866704806
2021-04-30,CCNC,long,-0.545816008059264
2021-04-30,TOGL,long,-0.060150378186241804
2021-04-30,ENG,long,-0.334630318068019
2021-04-30,ENGC,long,-0.334630318068019
2021-04-30,SBE,long,-0.18975025611243979
2021-04-30,ALLM,long,-0.328424851114946
2021-04-30,ACST,long,-0.3378152798122068
2021-04-30,CRSAU,long,-0.029675960016675162
2021-04-30,CYTR,long,-0.19015272175614428
